overall,age,height_cm,weight_kg,club_position,pace,shooting,passing,dribbling,defending,physic,defending1,attacking1,skills1,mentality1,movement1,power
67,23,173,74,0,77.0,63.0,62.0,66.0,24.0,60.0,18.666666666666668,61.4,49.666666666666664,49.833333333333336,73.8,66.6
67,28,181,74,1,82.0,42.0,61.0,64.0,61.0,70.0,61.333333333333336,50.8,47.833333333333336,54.333333333333336,73.2,62.8
67,23,173,65,1,75.0,35.0,50.0,63.0,62.0,65.0,64.66666666666667,45.2,41.666666666666664,54.5,72.4,54.8
67,26,182,78,3,79.0,65.0,62.0,69.0,51.0,71.0,53.666666666666664,54.0,53.833333333333336,59.833333333333336,70.8,72.2
67,26,184,70,0,77.0,62.0,64.0,67.0,46.0,63.0,43.0,62.6,54.666666666666664,57.666666666666664,69.4,65.6
67,24,175,74,0,72.0,64.0,63.0,70.0,66.0,73.0,66.66666666666667,57.4,52.333333333333336,62.333333333333336,71.0,72.6
67,22,185,73,0,76.0,61.0,67.0,70.0,58.0,66.0,57.666666666666664,59.8,53.833333333333336,61.833333333333336,73.8,67.2
67,30,180,72,1,66.0,33.0,52.0,60.0,69.0,67.0,69.66666666666667,48.6,41.333333333333336,54.5,64.6,52.2
67,23,170,61,0,68.0,61.0,68.0,69.0,59.0,59.0,59.0,56.6,54.833333333333336,57.833333333333336,71.2,68.8
67,20,187,75,2,69.0,54.0,58.0,64.0,56.0,66.0,15.333333333333334,23.4,34.666666666666664,30.5,49.2,46.6
67,25,184,74,0,50.0,62.0,60.0,61.0,65.0,68.0,63.333333333333336,54.2,45.5,58.666666666666664,49.8,70.4
67,23,185,75,0,59.0,53.0,64.0,65.0,63.0,75.0,62.333333333333336,55.2,50.166666666666664,58.0,62.0,69.6
67,21,192,85,1,68.0,26.0,45.0,46.0,66.0,79.0,65.66666666666667,40.2,32.166666666666664,47.0,59.4,58.8
67,21,196,91,1,62.0,33.0,43.0,52.0,68.0,70.0,67.66666666666667,45.4,35.333333333333336,48.833333333333336,52.2,53.2
67,20,181,77,0,87.0,59.0,56.0,70.0,53.0,59.0,53.333333333333336,55.4,44.333333333333336,53.666666666666664,77.0,61.4
67,23,172,70,1,76.0,43.0,57.0,62.0,62.0,65.0,63.666666666666664,50.2,44.333333333333336,54.666666666666664,74.2,60.6
67,34,184,78,1,70.0,24.0,54.0,60.0,64.0,56.0,66.0,44.6,41.0,45.166666666666664,63.0,45.8
67,22,186,78,1,53.0,36.0,49.0,55.0,67.0,67.0,68.0,45.6,39.333333333333336,53.333333333333336,53.2,58.0
67,22,193,85,1,54.0,25.0,48.0,53.0,68.0,78.0,67.33333333333333,41.6,37.333333333333336,51.166666666666664,49.8,50.8
67,24,168,65,0,76.0,57.0,65.0,68.0,60.0,69.0,61.333333333333336,55.4,51.5,62.333333333333336,75.4,67.8
67,24,179,77,3,79.0,67.0,54.0,68.0,21.0,65.0,15.666666666666666,59.0,45.5,49.666666666666664,74.2,73.0
67,29,193,90,1,58.0,32.0,41.0,45.0,63.0,87.0,62.666666666666664,38.8,30.833333333333332,49.666666666666664,51.0,67.8
67,22,185,82,3,71.0,68.0,54.0,66.0,27.0,61.0,22.333333333333332,59.6,43.333333333333336,52.0,65.4,68.4
67,28,174,72,0,75.0,52.0,56.0,61.0,65.0,69.0,62.333333333333336,48.8,42.833333333333336,60.5,71.4,61.8
67,19,170,61,0,64.0,62.0,65.0,71.0,59.0,65.0,58.0,58.8,56.333333333333336,63.5,74.0,67.2
67,21,175,70,0,67.0,56.0,67.0,69.0,56.0,63.0,56.333333333333336,56.4,49.833333333333336,58.833333333333336,69.6,63.4
67,27,188,77,1,50.0,37.0,46.0,49.0,65.0,73.0,65.33333333333333,45.0,34.166666666666664,55.5,49.6,52.8
67,25,185,76,1,68.0,42.0,58.0,65.0,65.0,72.0,64.66666666666667,49.8,49.166666666666664,52.5,65.4,63.6
67,21,184,82,2,69.0,54.0,58.0,64.0,56.0,66.0,16.333333333333332,13.6,10.666666666666666,17.833333333333332,47.4,40.8
67,24,182,65,0,68.0,51.0,61.0,64.0,61.0,70.0,61.0,52.8,47.0,60.833333333333336,65.4,61.4
67,23,180,70,3,81.0,59.0,59.0,69.0,43.0,60.0,40.0,57.6,51.333333333333336,56.666666666666664,75.0,61.6
67,26,180,75,1,77.0,41.0,58.0,65.0,61.0,72.0,63.333333333333336,48.4,46.5,59.166666666666664,73.2,61.0
67,28,164,65,3,81.0,60.0,61.0,70.0,30.0,47.0,29.0,56.6,49.5,48.0,78.2,62.0
67,28,175,70,1,85.0,31.0,55.0,63.0,60.0,66.0,61.666666666666664,44.6,41.833333333333336,53.166666666666664,74.2,54.6
67,20,167,55,0,83.0,59.0,59.0,71.0,33.0,56.0,31.333333333333332,55.4,50.166666666666664,55.833333333333336,79.2,59.0
67,22,194,91,1,85.0,25.0,45.0,51.0,66.0,76.0,66.66666666666667,39.6,34.333333333333336,48.333333333333336,70.4,55.6
67,22,180,76,0,69.0,54.0,62.0,65.0,67.0,73.0,66.0,59.4,48.666666666666664,62.166666666666664,68.4,67.0
67,24,190,80,2,69.0,54.0,58.0,64.0,56.0,66.0,11.666666666666666,13.6,11.333333333333334,25.833333333333332,37.8,38.2
67,21,183,76,1,89.0,48.0,56.0,65.0,58.0,65.0,59.666666666666664,50.8,46.0,54.5,76.6,61.0
67,20,170,67,0,80.0,63.0,61.0,68.0,30.0,58.0,25.333333333333332,61.6,50.5,53.166666666666664,76.0,66.2
67,25,171,67,0,73.0,52.0,65.0,68.0,57.0,66.0,60.0,51.6,52.0,58.333333333333336,75.0,65.0
67,24,179,70,0,76.0,54.0,59.0,62.0,66.0,75.0,67.33333333333333,55.6,46.5,59.833333333333336,71.2,69.8
67,27,177,75,0,92.0,65.0,45.0,66.0,26.0,66.0,22.0,57.2,41.5,47.666666666666664,81.2,68.4
67,21,182,73,0,77.0,53.0,67.0,70.0,41.0,59.0,40.0,57.4,54.5,55.5,70.0,58.6
67,30,172,66,0,76.0,58.0,66.0,69.0,55.0,67.0,56.333333333333336,58.6,53.5,61.333333333333336,73.4,65.4
67,24,183,73,1,75.0,45.0,55.0,63.0,62.0,75.0,62.666666666666664,51.0,43.833333333333336,56.833333333333336,68.6,65.4
67,24,193,89,2,69.0,54.0,58.0,64.0,56.0,66.0,12.666666666666666,14.0,12.833333333333334,24.166666666666668,29.2,34.8
67,23,190,75,0,68.0,65.0,63.0,68.0,37.0,61.0,31.666666666666668,62.0,55.0,54.0,64.0,59.6
67,22,181,73,0,73.0,59.0,65.0,71.0,38.0,58.0,41.0,59.4,52.333333333333336,54.166666666666664,73.8,65.0
67,26,182,79,0,65.0,49.0,61.0,66.0,63.0,71.0,63.666666666666664,49.2,47.5,58.0,65.6,65.6
67,22,185,71,3,82.0,49.0,64.0,70.0,39.0,62.0,38.666666666666664,52.4,57.333333333333336,54.0,72.8,59.0
67,25,181,70,0,70.0,58.0,64.0,67.0,61.0,63.0,61.333333333333336,59.8,51.0,60.166666666666664,67.8,63.0
67,24,175,72,0,85.0,58.0,62.0,69.0,27.0,51.0,26.333333333333332,57.4,51.5,43.833333333333336,75.0,54.8
67,30,181,77,0,60.0,37.0,64.0,57.0,60.0,69.0,60.0,47.2,43.333333333333336,55.5,61.2,59.4
67,19,187,76,1,75.0,35.0,55.0,55.0,66.0,70.0,67.0,48.6,41.166666666666664,55.833333333333336,66.8,60.6
67,21,187,86,2,69.0,54.0,58.0,64.0,56.0,66.0,12.333333333333334,11.2,12.0,22.0,37.6,37.6
67,22,185,78,0,64.0,53.0,62.0,65.0,59.0,73.0,58.333333333333336,52.2,48.666666666666664,59.5,62.2,65.4
67,27,185,76,2,69.0,54.0,58.0,64.0,56.0,66.0,16.333333333333332,14.0,13.0,24.166666666666668,34.6,39.6
67,23,182,74,1,69.0,36.0,49.0,57.0,68.0,71.0,68.33333333333333,49.6,38.5,50.5,66.8,60.4
67,22,182,73,0,64.0,54.0,59.0,65.0,62.0,70.0,61.666666666666664,53.2,51.166666666666664,60.5,64.6,63.2
67,25,179,72,0,70.0,63.0,66.0,68.0,43.0,68.0,38.666666666666664,61.8,56.0,62.0,70.2,69.2
67,31,181,79,3,54.0,69.0,50.0,61.0,22.0,66.0,18.0,60.2,43.333333333333336,53.833333333333336,59.0,66.0
67,21,186,65,0,80.0,59.0,61.0,68.0,54.0,73.0,52.333333333333336,59.2,47.666666666666664,57.0,75.2,72.0
67,23,183,73,3,76.0,65.0,64.0,68.0,37.0,66.0,34.0,62.0,55.0,57.166666666666664,71.4,68.4
67,26,186,75,0,61.0,62.0,66.0,66.0,24.0,46.0,24.333333333333332,57.2,55.5,46.333333333333336,62.6,50.8
67,26,185,84,3,70.0,66.0,54.0,63.0,25.0,59.0,19.333333333333332,59.0,45.0,52.333333333333336,64.4,67.2
67,34,181,80,3,66.0,73.0,42.0,57.0,19.0,61.0,13.0,58.4,36.5,45.166666666666664,64.8,67.6
67,25,174,70,3,84.0,64.0,57.0,68.0,31.0,68.0,25.333333333333332,58.0,48.166666666666664,56.5,78.8,67.2
67,24,175,72,0,67.0,58.0,63.0,63.0,65.0,67.0,64.33333333333333,60.0,46.666666666666664,58.333333333333336,68.4,66.0
67,19,177,66,1,81.0,54.0,60.0,66.0,63.0,70.0,63.666666666666664,55.4,46.666666666666664,57.666666666666664,73.0,65.6
67,24,180,74,1,74.0,30.0,53.0,66.0,63.0,66.0,65.0,46.6,41.166666666666664,50.833333333333336,70.0,52.6
67,23,184,73,0,70.0,35.0,56.0,61.0,65.0,70.0,65.66666666666667,50.0,44.5,56.0,66.4,58.4
67,26,183,75,1,47.0,24.0,45.0,34.0,69.0,73.0,71.33333333333333,42.4,29.666666666666668,45.833333333333336,48.4,54.6
67,21,183,75,0,80.0,59.0,59.0,70.0,35.0,59.0,32.333333333333336,57.2,50.0,50.166666666666664,70.0,60.0
67,29,183,77,1,69.0,38.0,41.0,45.0,68.0,72.0,67.0,46.8,32.5,51.833333333333336,61.8,59.8
67,24,175,75,1,83.0,56.0,61.0,66.0,63.0,72.0,61.666666666666664,59.0,47.5,59.333333333333336,75.6,70.0
67,22,171,63,3,93.0,57.0,56.0,69.0,38.0,60.0,34.333333333333336,54.4,48.5,55.0,83.4,58.0
67,22,180,74,0,66.0,47.0,68.0,66.0,63.0,60.0,63.666666666666664,55.4,50.5,57.166666666666664,66.4,59.4
67,28,195,88,0,59.0,66.0,73.0,59.0,54.0,72.0,51.666666666666664,63.0,57.0,62.666666666666664,55.6,67.0
67,23,168,70,0,77.0,57.0,57.0,68.0,27.0,56.0,22.0,59.4,43.0,50.666666666666664,73.6,55.8
67,21,183,72,1,60.0,35.0,50.0,56.0,68.0,70.0,66.33333333333333,44.8,36.666666666666664,49.166666666666664,61.4,61.8
67,24,186,77,1,52.0,27.0,49.0,52.0,69.0,71.0,69.0,41.4,35.833333333333336,52.166666666666664,52.0,50.6
67,19,180,75,1,65.0,32.0,46.0,49.0,68.0,72.0,69.0,42.4,34.666666666666664,48.833333333333336,64.6,61.0
67,23,192,90,3,54.0,69.0,51.0,59.0,31.0,75.0,25.666666666666668,60.0,47.166666666666664,55.5,47.0,71.0
67,21,181,70,3,76.0,64.0,61.0,68.0,45.0,65.0,41.333333333333336,63.0,50.666666666666664,54.5,69.2,68.0
67,21,171,63,3,87.0,62.0,64.0,69.0,34.0,60.0,34.666666666666664,53.4,54.166666666666664,55.5,80.6,65.4
67,31,173,67,0,70.0,62.0,69.0,69.0,62.0,63.0,60.0,61.6,58.666666666666664,64.5,71.6,68.0
67,22,190,85,2,69.0,54.0,58.0,64.0,56.0,66.0,14.666666666666666,17.2,13.666666666666666,30.166666666666668,45.6,40.2
67,26,175,67,0,76.0,59.0,68.0,69.0,54.0,59.0,54.0,58.4,55.166666666666664,58.833333333333336,74.2,61.8
67,31,185,81,1,69.0,32.0,40.0,51.0,66.0,78.0,67.66666666666667,42.4,31.0,50.833333333333336,64.6,59.6
67,23,186,80,1,57.0,44.0,50.0,50.0,67.0,73.0,65.66666666666667,49.6,37.333333333333336,54.0,63.4,64.4
67,23,196,86,1,55.0,30.0,43.0,44.0,66.0,77.0,66.66666666666667,44.0,31.0,45.333333333333336,45.2,57.2
67,20,170,60,0,73.0,60.0,66.0,71.0,58.0,54.0,59.333333333333336,58.4,52.333333333333336,61.333333333333336,76.6,62.2
67,20,191,70,1,64.0,31.0,50.0,55.0,66.0,73.0,66.33333333333333,41.8,38.833333333333336,52.5,59.2,58.0
67,25,174,75,0,74.0,55.0,57.0,66.0,59.0,65.0,56.666666666666664,50.0,44.5,57.833333333333336,72.2,62.4
67,30,184,77,2,69.0,54.0,58.0,64.0,56.0,66.0,11.0,13.0,12.166666666666666,19.0,35.2,40.2
67,29,174,70,0,69.0,61.0,67.0,65.0,61.0,72.0,60.333333333333336,58.0,55.666666666666664,64.16666666666667,70.0,73.2
67,24,187,77,2,69.0,54.0,58.0,64.0,56.0,66.0,12.666666666666666,15.6,13.333333333333334,27.833333333333332,39.4,35.0
67,29,186,77,1,55.0,33.0,50.0,47.0,67.0,72.0,67.33333333333333,43.8,35.166666666666664,52.833333333333336,56.2,57.2
67,24,180,74,0,75.0,27.0,54.0,59.0,64.0,69.0,64.66666666666667,46.4,37.5,51.833333333333336,70.0,53.2
67,21,185,73,3,91.0,65.0,56.0,68.0,23.0,63.0,19.0,58.4,46.5,52.0,78.6,70.8
67,25,191,87,3,73.0,65.0,54.0,64.0,36.0,74.0,31.0,58.8,45.166666666666664,58.666666666666664,67.0,70.6
67,22,180,70,0,65.0,57.0,67.0,70.0,58.0,60.0,57.0,59.8,53.333333333333336,58.666666666666664,66.4,63.2
67,24,175,75,0,79.0,65.0,61.0,68.0,35.0,59.0,29.666666666666668,59.4,46.833333333333336,55.0,73.2,62.8
67,25,185,86,2,69.0,54.0,58.0,64.0,56.0,66.0,10.0,12.2,12.166666666666666,18.833333333333332,36.8,36.4
67,23,175,70,0,70.0,62.0,66.0,69.0,48.0,54.0,49.333333333333336,58.2,56.166666666666664,61.333333333333336,71.2,58.8
67,31,180,71,1,60.0,34.0,47.0,48.0,69.0,75.0,70.33333333333333,44.6,35.833333333333336,47.166666666666664,58.0,63.2
67,23,191,79,1,55.0,44.0,49.0,50.0,67.0,73.0,68.33333333333333,45.6,39.333333333333336,47.5,53.4,66.0
67,26,177,73,1,67.0,32.0,55.0,64.0,66.0,70.0,67.66666666666667,49.8,43.166666666666664,56.333333333333336,67.8,52.6
67,20,179,71,0,78.0,49.0,64.0,73.0,58.0,73.0,58.0,53.6,52.5,60.166666666666664,74.4,68.8
67,23,174,73,3,74.0,67.0,52.0,65.0,21.0,57.0,16.666666666666668,60.8,41.5,50.5,68.2,64.4
67,24,187,80,1,65.0,28.0,45.0,47.0,65.0,78.0,65.33333333333333,42.0,32.0,50.333333333333336,63.8,58.0
67,20,175,76,1,83.0,45.0,60.0,71.0,59.0,71.0,60.666666666666664,52.4,49.833333333333336,59.833333333333336,75.2,61.2
67,26,175,69,1,71.0,36.0,54.0,66.0,64.0,66.0,66.0,48.6,44.333333333333336,57.5,69.2,52.2
67,19,188,72,1,66.0,35.0,53.0,58.0,67.0,70.0,67.33333333333333,47.6,42.666666666666664,52.333333333333336,62.0,59.2
67,24,185,79,3,73.0,65.0,55.0,66.0,34.0,67.0,28.333333333333332,60.2,42.333333333333336,56.0,69.4,67.2
67,19,178,72,0,67.0,44.0,67.0,68.0,62.0,64.0,62.666666666666664,52.8,54.166666666666664,60.5,67.4,62.0
67,34,181,83,1,66.0,39.0,52.0,51.0,67.0,76.0,68.66666666666667,44.2,40.5,55.5,71.4,66.6
67,24,177,72,2,69.0,54.0,58.0,64.0,56.0,66.0,13.666666666666666,17.6,16.666666666666668,32.166666666666664,49.2,48.2
67,31,175,72,3,73.0,66.0,61.0,64.0,34.0,56.0,32.0,62.8,48.0,49.5,68.0,61.6
67,27,177,76,0,68.0,58.0,61.0,66.0,66.0,66.0,65.33333333333333,59.4,49.333333333333336,61.666666666666664,67.8,65.2
67,26,183,79,0,72.0,61.0,62.0,65.0,62.0,72.0,64.0,55.4,51.5,63.5,69.4,62.2
67,34,181,80,3,66.0,66.0,54.0,64.0,26.0,65.0,21.0,64.0,45.833333333333336,54.5,67.4,65.6
67,33,187,85,3,69.0,64.0,52.0,68.0,45.0,73.0,39.333333333333336,60.6,44.833333333333336,54.833333333333336,68.4,70.0
67,21,174,65,0,69.0,59.0,66.0,68.0,56.0,53.0,59.0,56.8,50.166666666666664,59.166666666666664,67.2,59.4
67,29,179,74,0,56.0,28.0,56.0,57.0,69.0,66.0,68.0,45.6,43.0,53.0,57.4,51.8
67,24,184,82,3,70.0,69.0,53.0,64.0,30.0,80.0,26.333333333333332,58.6,46.0,64.33333333333333,66.2,74.2
67,19,175,65,0,67.0,48.0,66.0,71.0,52.0,54.0,53.0,54.2,52.833333333333336,56.166666666666664,71.4,54.2
67,19,170,60,3,84.0,65.0,57.0,73.0,30.0,51.0,26.333333333333332,58.4,44.833333333333336,56.5,76.6,56.6
67,21,182,75,3,80.0,65.0,51.0,69.0,21.0,51.0,16.333333333333332,56.0,45.0,49.833333333333336,70.0,59.8
67,19,172,70,0,85.0,55.0,56.0,73.0,27.0,46.0,29.0,49.2,45.5,43.666666666666664,80.8,52.0
67,27,188,70,0,60.0,52.0,59.0,59.0,65.0,80.0,64.66666666666667,54.8,47.5,61.5,61.8,69.6
67,23,193,84,1,54.0,27.0,47.0,56.0,66.0,76.0,66.66666666666667,40.6,39.333333333333336,45.666666666666664,55.6,57.6
67,21,177,68,0,76.0,57.0,64.0,71.0,66.0,70.0,65.0,56.2,55.166666666666664,61.333333333333336,73.4,66.2
67,24,178,72,1,64.0,31.0,45.0,47.0,67.0,65.0,67.33333333333333,42.8,35.833333333333336,47.666666666666664,58.4,52.8
67,19,170,60,0,83.0,61.0,61.0,72.0,22.0,43.0,24.333333333333332,55.8,53.666666666666664,50.0,76.6,47.2
67,23,178,68,3,65.0,67.0,65.0,69.0,54.0,62.0,56.0,62.8,54.666666666666664,58.166666666666664,65.0,66.0
67,21,177,65,1,83.0,40.0,52.0,63.0,62.0,64.0,64.0,45.2,44.0,56.0,75.0,56.6
67,23,175,69,0,66.0,49.0,67.0,65.0,63.0,67.0,63.666666666666664,50.0,54.833333333333336,58.333333333333336,68.0,67.2
67,24,192,86,3,69.0,69.0,49.0,58.0,29.0,75.0,25.0,58.2,35.5,60.333333333333336,53.2,65.6
67,26,183,83,3,72.0,65.0,46.0,63.0,20.0,73.0,13.666666666666666,60.4,41.666666666666664,52.0,67.0,71.4
67,22,188,77,1,64.0,26.0,43.0,50.0,67.0,75.0,66.66666666666667,40.0,33.666666666666664,47.666666666666664,60.6,56.6
67,21,174,67,1,77.0,36.0,54.0,66.0,64.0,66.0,65.33333333333333,48.0,46.833333333333336,56.5,72.2,53.8
67,21,170,68,0,67.0,41.0,61.0,67.0,64.0,56.0,64.0,45.2,46.5,55.833333333333336,68.0,54.6
67,20,188,68,2,69.0,54.0,58.0,64.0,56.0,66.0,11.666666666666666,13.0,11.166666666666666,20.833333333333332,42.8,40.0
67,28,179,77,3,77.0,61.0,66.0,69.0,29.0,61.0,26.0,57.6,51.666666666666664,53.5,75.4,63.2
67,22,190,78,0,63.0,57.0,63.0,61.0,67.0,76.0,64.66666666666667,56.8,45.333333333333336,60.166666666666664,59.4,70.0
67,18,178,63,0,75.0,60.0,60.0,70.0,34.0,46.0,32.666666666666664,54.4,51.666666666666664,50.166666666666664,74.4,53.6
67,23,170,71,3,80.0,67.0,56.0,67.0,22.0,65.0,17.333333333333332,60.0,46.166666666666664,54.166666666666664,78.0,66.4
67,23,184,76,1,73.0,50.0,58.0,62.0,64.0,66.0,64.66666666666667,52.2,50.666666666666664,54.166666666666664,64.6,67.4
67,21,175,73,0,80.0,72.0,60.0,69.0,32.0,65.0,29.666666666666668,61.2,52.5,55.666666666666664,74.4,71.2
67,24,188,79,1,76.0,43.0,58.0,63.0,59.0,79.0,59.0,51.2,43.166666666666664,57.833333333333336,67.0,70.0
67,34,175,73,3,76.0,67.0,61.0,67.0,22.0,65.0,17.666666666666668,62.2,52.166666666666664,53.5,73.6,69.6
67,24,189,84,0,70.0,66.0,68.0,65.0,51.0,66.0,47.333333333333336,62.0,57.5,60.0,62.4,65.6
67,23,192,85,1,55.0,36.0,43.0,45.0,67.0,73.0,68.0,42.0,36.166666666666664,49.5,51.2,58.2
67,20,183,75,3,83.0,66.0,49.0,67.0,21.0,62.0,14.333333333333334,60.0,47.5,54.333333333333336,76.4,67.4
67,23,179,77,1,67.0,44.0,49.0,69.0,65.0,66.0,66.0,44.8,44.0,55.5,65.6,60.8
67,26,197,85,1,57.0,32.0,54.0,49.0,68.0,69.0,68.0,44.8,38.833333333333336,54.0,53.0,53.8
67,23,191,81,2,69.0,54.0,58.0,64.0,56.0,66.0,12.666666666666666,11.2,13.5,26.666666666666668,41.6,42.4
67,21,174,67,1,75.0,43.0,62.0,66.0,63.0,62.0,64.33333333333333,47.8,53.666666666666664,57.666666666666664,72.6,64.2
67,25,182,73,0,59.0,36.0,58.0,61.0,64.0,65.0,61.333333333333336,43.8,44.333333333333336,57.333333333333336,60.6,55.2
67,30,186,78,1,56.0,24.0,36.0,41.0,69.0,70.0,68.33333333333333,37.8,27.333333333333332,47.833333333333336,54.4,49.6
67,32,175,70,3,60.0,70.0,42.0,62.0,21.0,55.0,16.666666666666668,59.0,38.666666666666664,41.666666666666664,62.4,63.0
67,23,190,82,1,65.0,33.0,42.0,42.0,68.0,71.0,67.66666666666667,44.0,29.166666666666668,49.666666666666664,62.8,57.6
67,24,178,79,0,76.0,43.0,52.0,56.0,61.0,61.0,62.666666666666664,55.6,35.333333333333336,45.5,69.2,48.4
67,21,173,59,0,76.0,55.0,61.0,66.0,42.0,47.0,44.0,54.0,44.0,51.166666666666664,70.8,47.6
67,25,177,70,1,71.0,27.0,50.0,60.0,64.0,55.0,63.333333333333336,45.8,38.666666666666664,45.833333333333336,68.8,44.6
67,23,177,70,0,78.0,62.0,61.0,68.0,43.0,57.0,41.666666666666664,62.6,53.333333333333336,52.666666666666664,70.2,59.8
67,26,175,69,0,65.0,56.0,70.0,63.0,58.0,62.0,58.333333333333336,61.0,57.166666666666664,62.166666666666664,65.0,61.4
67,25,178,71,1,71.0,33.0,53.0,64.0,63.0,62.0,62.0,49.8,44.666666666666664,52.5,65.8,50.2
67,24,172,63,0,75.0,62.0,65.0,70.0,55.0,53.0,53.666666666666664,56.6,55.5,62.5,73.2,61.2
67,29,184,83,2,69.0,54.0,58.0,64.0,56.0,66.0,11.333333333333334,12.8,13.666666666666666,19.333333333333332,37.8,41.8
67,22,185,75,1,86.0,59.0,63.0,66.0,37.0,60.0,38.666666666666664,57.2,53.5,50.833333333333336,72.2,58.4
67,20,192,84,1,62.0,31.0,36.0,39.0,68.0,73.0,67.0,40.4,29.333333333333332,47.5,53.0,56.4
67,22,187,77,1,72.0,25.0,45.0,49.0,66.0,75.0,66.66666666666667,39.0,32.666666666666664,51.166666666666664,63.2,57.4
67,22,173,72,1,66.0,39.0,59.0,69.0,63.0,68.0,65.66666666666667,50.6,47.0,56.333333333333336,69.4,57.2
67,20,174,72,1,74.0,41.0,57.0,65.0,60.0,62.0,60.666666666666664,49.2,44.333333333333336,53.0,70.8,52.6
67,23,183,70,0,65.0,54.0,62.0,63.0,64.0,66.0,66.0,54.6,49.333333333333336,62.333333333333336,63.4,62.0
67,22,190,82,0,58.0,45.0,58.0,57.0,68.0,72.0,67.33333333333333,53.4,45.833333333333336,57.333333333333336,56.0,61.6
67,23,177,70,3,71.0,55.0,67.0,70.0,41.0,62.0,38.333333333333336,56.8,55.833333333333336,59.333333333333336,68.8,60.0
67,26,180,76,0,66.0,65.0,63.0,69.0,34.0,64.0,34.333333333333336,61.0,54.0,54.166666666666664,64.2,61.8
67,25,193,89,2,69.0,54.0,58.0,64.0,56.0,66.0,12.333333333333334,15.4,16.333333333333332,27.666666666666668,39.0,42.4
67,25,170,67,0,67.0,61.0,66.0,70.0,31.0,52.0,31.0,60.6,56.666666666666664,57.666666666666664,69.2,59.0
67,28,185,77,0,57.0,65.0,64.0,63.0,66.0,73.0,63.666666666666664,63.0,52.166666666666664,68.66666666666667,60.8,69.2
67,20,168,71,0,79.0,63.0,60.0,69.0,32.0,59.0,28.666666666666668,60.8,51.666666666666664,55.0,70.2,62.0
66,39,168,71,0,51.0,65.0,68.0,69.0,48.0,39.0,48.0,61.6,56.166666666666664,59.333333333333336,66.0,47.8
66,38,182,80,2,69.0,54.0,58.0,64.0,56.0,66.0,14.333333333333334,20.2,36.166666666666664,30.666666666666668,46.0,46.2
66,35,185,75,3,66.0,66.0,66.0,65.0,51.0,75.0,49.666666666666664,65.6,52.333333333333336,65.33333333333333,66.0,73.8
66,36,180,80,0,48.0,64.0,69.0,61.0,66.0,70.0,64.33333333333333,61.6,56.833333333333336,66.33333333333333,55.6,69.2
66,24,178,77,0,79.0,58.0,59.0,69.0,39.0,63.0,34.666666666666664,54.6,49.5,57.666666666666664,75.2,62.8
66,33,182,80,2,69.0,54.0,58.0,64.0,56.0,66.0,12.666666666666666,15.0,15.833333333333334,34.166666666666664,56.6,47.6
66,33,187,90,1,35.0,32.0,48.0,38.0,65.0,84.0,64.66666666666667,45.8,30.0,50.166666666666664,39.2,60.6
66,33,186,87,1,55.0,52.0,55.0,52.0,65.0,74.0,63.666666666666664,51.0,48.333333333333336,54.666666666666664,53.6,72.0
66,33,180,77,1,55.0,43.0,56.0,56.0,64.0,77.0,64.33333333333333,52.0,41.833333333333336,56.833333333333336,59.6,67.2
66,31,193,76,2,69.0,54.0,58.0,64.0,56.0,66.0,13.333333333333334,13.4,13.833333333333334,33.333333333333336,52.4,42.2
66,32,170,67,3,71.0,66.0,56.0,68.0,37.0,62.0,33.0,61.8,49.833333333333336,60.333333333333336,72.4,63.4
66,38,191,84,1,53.0,38.0,52.0,44.0,67.0,67.0,66.0,44.4,34.333333333333336,56.0,53.0,58.6
66,35,186,82,1,45.0,34.0,44.0,47.0,70.0,63.0,70.66666666666667,43.2,36.833333333333336,50.5,51.6,52.2
66,32,177,71,1,64.0,52.0,61.0,61.0,63.0,78.0,63.333333333333336,50.0,52.333333333333336,61.0,64.2,71.8
66,36,183,74,1,52.0,62.0,63.0,64.0,67.0,70.0,66.66666666666667,60.8,45.5,65.16666666666667,58.6,69.2
66,32,183,83,1,66.0,31.0,53.0,47.0,64.0,78.0,65.0,44.6,36.166666666666664,50.833333333333336,63.8,59.6
66,31,186,90,3,45.0,68.0,56.0,58.0,43.0,76.0,36.333333333333336,64.4,47.0,65.0,50.6,72.8
66,32,179,75,0,66.0,63.0,65.0,67.0,65.0,72.0,61.666666666666664,62.2,55.666666666666664,66.33333333333333,68.0,70.0
66,32,187,76,1,81.0,52.0,60.0,60.0,61.0,72.0,62.0,54.8,49.833333333333336,59.333333333333336,68.6,66.0
66,33,178,70,1,72.0,53.0,63.0,63.0,63.0,63.0,61.333333333333336,55.8,48.333333333333336,60.666666666666664,68.8,65.0
66,33,178,72,0,44.0,55.0,62.0,66.0,64.0,75.0,64.33333333333333,55.6,50.333333333333336,67.5,59.6,68.8
66,32,194,92,1,37.0,34.0,37.0,41.0,64.0,80.0,63.666666666666664,36.6,26.833333333333332,48.833333333333336,41.8,66.0
66,27,175,72,3,61.0,67.0,64.0,68.0,26.0,60.0,21.0,60.4,53.666666666666664,58.166666666666664,68.2,62.8
66,31,174,72,0,70.0,57.0,61.0,67.0,64.0,66.0,64.66666666666667,57.4,52.5,62.833333333333336,69.8,64.6
66,31,185,81,1,48.0,51.0,53.0,50.0,64.0,86.0,64.33333333333333,54.8,38.166666666666664,56.666666666666664,56.0,75.0
